IFS_code;Country;Year;totimp;impfrau;impfrbe;impfrbelu;impfrfi;impfrfr;impfrgr;impfrgc;impfrir;impfrit;impfrnt;impfrpo;impfrsp;impfras;impfrca;impfrde;impfrja;impfrnz;impfrno;impfrsw;impfrsz;impfruk;impfrus;impfrch;impfrbr;impfrme;impfreger;totexp;exptoau;exptobe;exptobelu;exptofi;exptofr;exptoge;exptogr;exptoir;exptoit;exptont;exptopo;exptosp;exptoas;exptoca;exptode;exptoja;exptonz;exptono;exptosw;exptosz;exptouk;exptous;exptoch;exptobr;exptomex;exptoeger;impfrko;exptoko;Nominal GDP;Real GDP
193;Australia;19904;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;Australia;19911;;168.11966284778;;306.6267852279607;259.6201330603301;1117.909079343261;2608.71705999224;39.7356890796786;164.968720836294;1120.65287790685;494.3801966423701;51.37196910668318;154.0563389407469;;715.2369123055109;177.502922092692;7492.969761777761;1947.73000203422;100.585200224829;638.2522467822499;516.9448680120768;2643.25812301645;10412.2293865253;1481.53872036796;275.446260932296;73.43486444820536;;;26.5899451999232;;406.5673153521979;70.91464029584368;663.0304330400553;750.0001503027768;28.2243711389398;14.0616561364602;715.5598703226248;702.7880482433661;20.57361173823839;181.45833020736;;664.5129128496179;75.97868664290239;11495.928970903;2000.95668768362;12.7393947429113;106.017991034792;700.6083345987767;1335.12661901823;4167.45706740565;1167.7365882279;128.038993129346;64.22431994480063;;1083.57781543478;2688.60999802405;416357;207674
193;Australia;19912;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;Australia;19913;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;Australia;19914;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;Australia;19921;;180.0660327801791;;379.1845950038262;285.22195089262;1191.99686445075;2593.587518303582;42.92248818977302;196.74749742879;1053.50743540971;471.9168493444238;47.19998260584147;171.092244401165;;727.8240881923013;206.6841339832559;8112.19564973174;2064.29692554747;99.57537727156452;776.8538627246418;553.2965997003645;2654.07911753355;10189.7231162051;1865.3148473752;256.896734624753;69.12663350099486;;;20.0281495148054;;522.0428080723101;105.935061057262;724.0196964645538;790.684327420573;32.19506777086979;14.9567667633214;727.969703627368;632.2667491133888;28.0355222234189;207.7148916121609;;694.1495181342458;50.42153750787102;10736.5696539861;2246.39507049573;79.51502573769307;108.98947908833;331.379395495713;1672.37636195037;3780.09250263718;1371.83531007742;174.68088986936;63.58519426596879;;1212.859452487931;2623.4503515832;432040;209950
193;Australia;19922;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;Australia;19923;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;Australia;19924;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;Australia;19931;;170.723825107911;;386.127656971462;339.350343075657;1103.77858324977;2694.83388138985;38.66109562876778;213.606041535823;1070.20435739017;489.5985110465772;47.61522647004801;165.9633411632;;774.6056922701533;218.454136388836;8894.237232863547;2274.628666541192;83.44323629899722;743.559055663591;553.0527269431154;2658.94315355592;10047.4054260968;2184.77721964359;262.748575514095;74.72951364046703;;;16.6652645146618;;356.6987453427932;64.51901107061401;529.93400746158;642.5039884775872;23.6880216143779;15.2371393490842;617.5106844681933;502.9284103616799;22.7860410086526;190.320957638751;;834.2000059166807;38.80460050452802;10466.2437887568;2473.33188263411;85.89480393606769;95.91677437473386;224.6291889357061;1914.78378236599;3409.139817512029;1541.16836316118;258.541450738588;100.990645718068;;1393.02305793424;2919.94902384962;454964;219507
193;Australia;19932;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;Australia;19933;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;Australia;19934;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;Australia;19941;;187.753810238053;;436.8415504118669;409.014497769997;1326.21558606438;3290.051078561438;43.20595582124741;268.61032193461;1480.67423167645;558.8484395198228;58.03848492188381;318.812478527685;;888.3856111491027;261.06637332317;9752.913614099987;2729.908245582159;123.33924202709;997.5913442127154;703.2063836015155;3276.840912105209;12142.55392187689;2721.59527994576;314.0017538899849;95.7654231889736;;;21.75793972102151;;298.9636171413111;119.122432497448;555.8596690750177;753.8331560477417;11.4864689909188;21.9232980617495;837.8079845631833;540.019917348262;23.25975043733569;207.735439561689;;800.4152394870124;47.7020156498015;11612.7619167446;3148.471964956708;49.15838912856017;99.10740740614799;113.102464756304;1710.46861176713;3321.01953402992;2049.96439940191;200.1864938962211;143.740306591177;;1426.5542601621;3423.970749697029;482369;228795
193;Australia;19942;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;Australia;19943;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;Australia;19944;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;Australia;19951;;248.46043340529;;630.3973075300575;610.587817318383;1544.48109595377;4214.383071076548;58.30061790468578;380.936250331652;1766.31354694473;562.2386588076524;70.56332628132552;412.4669367638988;;1214.83212681862;270.38803139203;9767.925801118559;2939.96739773761;119.329051148941;1487.30656879358;835.3539429137708;3797.133055804398;13854.2335814117;3157.931485586038;393.336936569619;127.770591896873;;;26.9061578407225;;405.1839027755763;234.296435231128;556.0378419092882;842.7457558765318;19.3039846969865;31.7727705470988;956.5430776765285;499.544463986008;33.0329871775486;219.7959889943481;;881.8722954485833;80.34833574945358;12184.4899478198;3832.87984847737;48.77650826613269;130.508417190751;316.293342402511;1829.229108372789;3358.003492609329;2292.68580775713;241.288947735102;56.63564085181712;;1841.29351235756;4474.092844004444;511781;235855
193;Australia;19952;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;Australia;19953;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;Australia;19954;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;Australia;19961;;337.927835669557;;639.405534260953;498.9182339578958;1685.51966405284;4056.74113499067;92.96026642215622;375.7655094912692;1992.48994189503;633.9859085482357;88.57533832877505;434.313646630766;;1240.2700398791;311.0666553671622;8799.25662883893;3166.34170855572;145.4262119935091;1370.906170697591;801.4160255010399;4328.536807057766;15804.1155540755;3549.52268640112;330.0824440730088;141.478441995889;;;19.364770073377;;640.5975836236074;249.49387848847;532.226998494523;829.1571162975951;29.25793153655;39.112906346114;970.7849948138335;515.306090842035;33.96999825981177;217.820075033862;;1012.62945001915;91.69814634645451;12019.0164360095;4339.403694008423;97.62489306087139;202.626090793909;532.6178195979021;2139.64379764938;3854.66054164476;3028.9941816204;308.277120822373;93.22691348976085;;2051.84314892217;5726.006451890339;542762;246063
193;Australia;19962;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;Australia;19963;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;Australia;19964;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;Australia;19971;;341.256922564604;;602.5068419373201;560.298204841186;1550.59049183196;3803.3079404761;72.76753770236233;530.2465427976467;1934.79027472667;700.8497628200086;91.609127264124;436.1224483912628;;1019.06211923521;317.207455928816;9298.393419622762;3024.2696236554;136.994133298528;1254.71609290785;728.1280421956935;4363.686110047902;15053.3947681513;3852.82713043074;304.877772382734;155.77513607498;;;17.10824597290918;;683.537652942704;214.823723049982;672.1538106855033;822.1510899737284;33.6786360453679;42.04156699181158;1207.18774379873;444.50081701515;25.78687643071899;275.3010559370438;;850.9331634964295;63.71821924026681;12438.2397755524;4539.327318286061;114.923668379436;107.180528358085;314.828020785613;1783.80732064859;4680.84165249061;2925.849640296229;276.2233116188182;112.524428205155;;2349.643257528472;4977.94132510548;573066;253542
193;Australia;19972;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;Australia;19973;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;Australia;19974;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;Australia;19981;;299.041226943228;;492.5511901763062;432.91253905183;1476.42131684241;4017.31122275936;65.29530086414779;663.0078391870513;1967.31605146518;625.3758318243407;89.14123073885548;471.814778761604;;1082.95405336366;297.8447585376158;9210.584459396358;2644.03562401521;160.214048005087;969.0519471382454;710.9400144081948;4002.93686089258;15003.4350606738;4019.53133754908;209.557068944697;236.465993463571;;;26.6775102468378;;761.219381518841;164.157899584675;594.5941608422239;872.705837980852;35.816654413486;53.87855685849252;1069.69154088035;588.3657509876474;26.0059542854593;341.4698973828372;;849.4724436435901;138.448698262095;10909.1201424793;3523.5604818849;104.657770982438;102.707894586828;681.8003576226581;2935.66333195491;5292.133511437728;2372.86282507128;263.274947363531;178.5731757369311;;2880.49540770233;3852.00654830954;604671;267016
193;Australia;19982;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;Australia;19983;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;Australia;19984;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;Australia;19991;;345.8814161324491;;493.905672337667;442.9113911421678;1564.89367269066;4133.861736866479;75.41130889766073;686.8407906967135;2062.5524662691;650.5669719364706;109.207234285367;460.797087972292;;1150.8376960901;348.66187892213;9684.485342099446;2909.31345474717;119.152681603288;1201.8302971179;821.2992084336603;3841.23434846263;15150.5503733348;4682.229497814442;244.13455714179;268.8247747602869;;;28.4369228596018;;732.6918002145;153.817319617296;573.3888656592333;814.5549960237709;35.50493287290643;120.641025438016;898.4973774200058;614.047608099408;31.575526117152;414.652731945494;;774.0974188228225;47.15076583966277;10779.2857037438;4189.952711831162;88.01366701787811;109.304924426344;219.2341219713461;2383.71075989484;5398.400972048061;2629.57180172496;240.001677877253;174.21930581671;;2764.27283970326;4045.807744281271;637337;280754
193;Australia;19992;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;Australia;19993;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;Australia;19994;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;Australia;20001;;324.508544;;484.484373;443.509132;1456.38368;3630.369069;64.28436000000001;624.14044;1937.767844;595.488621;106.145101;416.572865;;1164.9783;349.942134;9430.447362999999;2754.487428;85.76518;998.378933;778.055055;4171.225629;14355.647035;5600.0415;401.077547;279.316327;;;30.143743;;583.0621180000001;266.657965;536.050701;758.88798;117.75274;82.489383;1059.68889;1027.948114;19.174768;418.999565;;827.38599;91.199094;12566.908437;3721.497908;63.826526;95.708642;116.212658;2176.755012;6249.117974;3602.345416;324.017248;189.535221;;2726.666367;4741.655452;686659;290935
193;Australia;20002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;Australia;20003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;Australia;20004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;Australia;20011;;276.404974;;460.259445;413.105764;1418.546396;3656.694131;58.035677;698.769818;1884.865304;558.187116;94.810991;411.309215;;958.260369;307.47672;8350.633018;2598.996698;124.085593;842.221875;703.2411550000001;3444.363013;11822.868922;5652.627957;287.316395;337.225894;;;34.022256;;468.89593;223.058968;635.1762210000001;756.370056;51.479795;96.367358;1130.089155;847.698002;29.878503;421.996525;;915.3846630000001;53.815253;12211.524468;3644.661133;68.99072099999999;106.343886;136.657102;2655.356018;6125.992194;3904.140028;244.659116;209.574084;;2536.933205;4928.856373;729933;296387
193;Australia;20012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;Australia;20013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;Australia;20014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;Australia;20021;;383.978986;;576.963464;385.527114;1874.490446;4238.351134;244.769961;894.624118;2187.354471;691.209684;126.719313;527.263259;;1019.044997;434.779631;9095.181067;2819.629308;140.643951;1005.288926;733.780028;3372.840124;13514.421522;7426.312267;269.310842;296.748116;;;20.108841;;515.522739;207.401766;793.752114;880.2736650000001;25.996439;100.671283;1092.091348;768.149859;37.412913;375.792724;;999.436506;63.369355;12050.923916;4238.616598;95.968695;109.455262;162.796661;3037.143075;6247.879;4528.111044;219.3404;239.953132;;2751.472185;5424.568252;782251;308363
193;Australia;20022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;Australia;20023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;Australia;20024;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;Australia;20031;;530.822597;;819.792303;446.71442;2652.039911;5502.507497;97.854185;1122.43604;2850.896176;833.470812;138.303338;722.7099920000001;;1239.097727;544.264093;11242.018085;3468.651034;144.317389;1243.244918;791.372924;3763.769729;14363.985142;9900.355422000001;334.808076;406.896992;;;36.401344;;457.095898;303.815712;746.081861;832.427358;33.045372;111.335732;1030.925823;871.270053;40.032996;447.612601;;1098.806229;99.863906;12839.654835;5219.9965;63.70174;146.38536;177.237366;4722.959292;6141.222526;5929.352374;301.9533;295.09627;;3291.289061;5253.085736;830127;317789
193;Australia;20032;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;Australia;20033;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;Australia;20034;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;Australia;20041;;651.113831;941.497972;;571.794727;3261.430912;6406.5394;107.615492;1414.692399;3449.738538;979.169388;143.2256;997.438261;;1435.854866;767.049178;12998.022689;4055.525549;118.903155;1406.451301;1068.241337;4495.210801;16229.10062;13973.53567;427.52641;536.632097;;;49.141279;526.5403240000001;;403.983056;736.766092;985.229049;41.071972;142.130572;1021.045865;1116.771924;24.312246;486.080852;;1419.445115;120.318675;16095.236722;6360.621251;58.431622;170.228009;153.434898;3642.006106;6994.965435;7946.137976;407.570484;316.664281;;3828.04367;6664.831695;894438;332567
193;Australia;20042;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;Australia;20043;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;Australia;20044;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;Australia;20051;;786.732018;1095.665797;;675.6356080000001;4033.083479;7056.037615;116.882795;1591.175291;3529.219978;1033.9611;131.606888;1040.693217;;1510.767551;766.701233;13852.70557;4381.817516;223.846873;1677.574462;1214.063367;5011.140283;17543.280749;17268.323608;583.09451;685.778445;;;50.047532;728.9252780000001;;469.459483;842.854833;1056.128274;77.368601;117.411397;1151.891815;1636.64669;35.146316;761.568712;;1368.877592;140.310102;21305.137375;6821.554291;93.067914;287.764118;200.053199;3732.130809;7052.630693;12075.044807;642.9148750000001;632.5141190000001;;4196.948106;8251.670343;963941;342491
193;Australia;20052;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;Australia;20053;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;Australia;20054;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;Australia;20061;;808.722498;1240.814564;;644.195418;3382.43913;7188.50827;117.46192;1493.447623;3555.42893;1117.21137;109.380031;1090.907957;;1781.096246;836.317445;13517.61463;4465.870887;172.890887;2008.631412;1439.548883;4969.223169;19916.014195;20295.281829;656.689614;839.269709;;;56.926924;792.5766;;884.129157;923.0233510000001;1066.09236;33.291492;118.046419;1414.80003;2153.203832;47.38523;891.993188;;1211.898409;152.969997;23864.63293;6708.304043;97.539654;267.514354;288.514738;6106.849014;7547.168307;14986.894218;695.578575;632.115754;;5486.203897;9186.515894;1039034;350889
193;Australia;20062;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;Australia;20063;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;Australia;20064;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;Australia;20071;;894.1236;1438.542869;;795.871701;4187.416381;8684.785948000001;138.83231;1868.110758;4297.963801;1293.155038;156.943195;1625.588332;;1815.389319;871.243816;16095.251903;5570.131925;341.662497;2083.244388;1765.908128;7160.964495;21452.910538;25928.740479;810.627489;1009.729844;;;53.379346;1224.669367;;1005.76755;1206.051842;1186.242159;97.64698199999999;190.556879;1317.983297;2315.896307;33.947677;837.179986;;1519.69945;142.058445;26677.086683;7944.463098;104.410879;295.979229;1371.867944;5999.559345;8514.260758;20067.202344;761.5090290000001;554.083305;;5288.573863;11358.981946;1132712;366510
193;Australia;20072;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;Australia;20073;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;Australia;20074;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;Australia;20081;;1004.592797;1733.525251;;959.507747;4591.333957;10263.446262;157.886327;1995.219616;4816.779456;1637.508209;148.113991;1867.249044;;2326.914035;920.0773850000001;18431.915833;6858.193332;396.130083;2359.882932;2045.666188;8818.661201000001;24424.448463;31255.316155;1138.995065;1221.294514;;;63.931035;1304.918295;;953.98063;1419.820216;1688.520403;100.912486;186.72083;1415.043626;2980.630161;22.042017;744.416437;;1335.426298;148.394311;41229.069323;7938.429695;166.797315;531.993753;364.089209;7876.836118;10290.10269;27068.13121;1312.072335;556.881063;;5811.196084;15215.248303;1235731;378522
193;Australia;20082;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;Australia;20083;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;Australia;20084;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;Australia;20091;;856.3304460000001;1318.113569;;608.905605;3425.042656;8929.508905999999;130.45311;1967.482312;4086.527396;1274.082087;100.950148;1359.238176;;1551.708924;935.204824;14093.876902;5555.448726;349.808781;1785.413214;2055.264942;5155.098866;18980.070452;30248.827632;525.084637;1005.260886;;;68.65528999999999;649.73612;;247.340965;958.27851;1253.962987;41.748235;90.796352;783.48832;1543.850561;21.467176;306.034891;;1102.676485;132.545326;29474.867925;6293.907482;51.929927;274.004294;388.942966;6708.330095;7599.798606;33499.191812;748.970811;655.087766;;5610.728096;12108.165317;1262595;384075
193;Australia;20092;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;Australia;20093;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;Australia;20094;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;Australia;20101;;891.6562730000001;1510.036882;;714.7111200000001;3725.895631;10227.083669;154.643944;2242.337647;4753.326451;1283.054979;128.301091;1608.430115;;1690.721324;995.839054;17730.79059;7032.959175;388.134836;2134.096484;2152.611469;5662.087259;22744.041447;38387.69667;744.166367;1370.874655;;;97.63162;1148.9875;;252.771361;1098.52803;1727.240029;36.186831;121.529231;1047.908756;2372.085217;17.860999;654.55039;;1147.751204;132.566905;40074.723563;7365.417779;118.660608;483.872009;281.360585;7608.098667;8463.856172;53110.965983;1417.682469;669.623966;;6960.811804;18839.843006;1365044;392736
193;Australia;20102;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;Australia;20103;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;Australia;20104;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;Australia;20111;;878.782076;1806.55278;;1058.424451;4112.638472;11631.989491;162.70237;2322.699069;5503.880377;1661.207378;161.877512;1975.457896;;1934.105054;1080.385651;19646.943445;8305.659113;544.9434230000001;2741.228544;3249.396513;7374.828074;28431.482501;46088.449846;903.419521;1947.156896;;;128.924718;1479.628171;;333.761666;1234.041512;2388.944361;29.717139;100.743308;1301.15284;3612.688981;16.408851;954.117501;;1521.146469;161.886381;52103.39865;7919.404975;137.896206;453.538605;680.507486;7823.314158;10133.714219;74148.971913;1448.324946;1179.360094;;7799.177127;24075.891996;1468307;400468
193;Australia;20112;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;Australia;20113;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;Australia;20114;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;Australia;20121;;947.007785;1811.365952;;1011.752606;4190.657842;12323.762248;185.606782;1742.579965;5872.279385;2107.31269;170.834512;3166.171873;;2523.870808;1246.669344;20918.638222;7981.793909;313.482558;2662.199101;3175.915352;7378.681448;31217.319147;48778.528892;700.476463;2168.82269;;;92.746409;1736.713065;;210.262542;1120.167339;2056.178109;25.398668;81.338779;873.189297;3004.512511;9.416584;656.202618;;1718.834134;148.36509;49796.972556;7674.431226;184.233129;358.410188;704.7745629999999;6943.975292;9724.860597999999;75998.573726;1026.822042;912.141491;;10840.386974;20674.496912;1515121;419548
193;Australia;20122;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;Australia;20123;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;Australia;20124;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;Australia;20131;;929.991895;1731.158323;;847.786423;4108.069951;11680.925919;173.896672;1554.999922;5924.417718;1779.309307;141.811411;2614.886486;;2053.254342;1112.431819;19350.468194;7541.476835;426.890028;2191.329927;3051.347552;6344.729816;25760.530352;48180.741246;589.785117;2145.414556;;;86.02172;1159.086035;;66.450519;1228.613959;1861.497727;10.48049;66.693748;682.442994;2199.85942;15.853365;432.046058;;1338.432216;189.118413;45513.586169;7055.282833;100.420526;243.560312;801.84701;3667.927963;8912.992147000001;91437.459229;693.696966;381.698069;;10395.902774;18632.283466;1568749;429075
193;Australia;20132;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;Australia;20133;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;Australia;20134;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;Australia;20141;;996.179504;1669.784367;;731.405677;4067.238538;11341.671625;195.660538;1503.041679;5768.527366;1860.464015;145.554488;2952.015432;;1945.908738;1027.552706;16449.425826;7510.290382;422.532704;1953.88441;2699.626387;5813.983299;25641.278299;49581.826351;572.985506;1883.20451;;;67.277497;951.295512;;41.531548;1026.170141;1525.285217;11.516179;46.075518;578.573656;1777.29381;16.75691;503.992115;;1102.040119;101.657076;43225.708676;7184.612931;177.886605;247.982962;496.853574;3320.539558;10154.73318;81056.78801800001;934.052991;446.189048;;11255.356673;17862.158975;1613110;441118
193;Australia;20142;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;Australia;20143;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;Australia;20144;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;Australia;20151;;894.809526;1317.15012;;576.558315;3469.358751;9820.036258;160.017019;1655.08503;4614.472493;1692.03642;151.139819;1630.506504;;1774.958921;895.048533;15701.678228;6055.849431;289.220868;1543.86194;2567.81136;5646.979502;23933.056329;49030.099938;512.682668;1961.131396;;;65.73825600000001;909.560973;;26.731033;855.54291;1407.194696;10.073695;48.168026;543.887625;1714.149022;12.888654;427.342483;;1158.891093;89.76513199999999;29976.306868;6246.523602;40.44063;205.290709;519.345567;2788.425111;10242.102802;60774.298204;845.501675;393.219771;;11652.189154;13369.313303;1638332;450993
193;Australia;20152;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;Australia;20153;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;Australia;20154;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;Australia;20161;;1141.762292;1363.025939;;603.763418;3569.664276;10699.81763;167.307684;2146.484423;4661.678011;1801.558784;165.397052;1647.552741;;1508.375937;957.801949;15510.62572;5968.638133;251.830782;1623.791021;2515.237528;5627.192318;23057.105198;46862.576795;595.938595;1985.77522;;;231.04635;829.091185;;131.903723;1361.355206;3229.507667;38.729248;510.051772;1188.124774;1779.418093;41.595058;553.479684;;1380.883059;217.079078;23976.932682;6325.294971;75.648797;412.17447;1054.427943;6625.498935;11264.746571;59517.43288;765.226604;610.488054;;8560.115088000001;11783.546982;1699873;462924
